Master Species List (MSL),Islands Only Species (IOS) - Not valid on the Mainland,Mainland NFS P2/3 Sub-lists - Not valid on P2/3 plots within a specific NFS Region,Woodland,FIA Code,Common Name,Genus,Species,VARIETY,SUBSPECIES,PLANTS Code,Past NRS Tally,Past PNW Tally,Past RMRS Tally,Past SRS Tally,Caribbean,Pacific,Urban,Historic  P2
MSL,.,.,.,926,balsam willow,Salix,pyrifolia,.,.,SAPY,"R, U","PNWS, U","R, U",U,.,.,.,P2
MSL,.,.,.,929,weeping willow,Salix,x sepulcralis,.,.,SASE10,"R, U","PNWS, U","R, U","R, U",.,.,.,P2
MSL,.,.,.,8503,"etkeam, cheskeam",Samadera,indica,.,.,SAIN13,U,"P, U",U,U,.,P,.,.
MSL,.,.,.,8505,raintree,Samanea,saman,.,.,SASA10,U,"P, U",U,"C, U",C,P,.,.
MSL,.,.,.,8556,guayabilla,Samyda,dodecandra,.,.,SADO7,U,U,U,"C, U",C,.,.,.
MSL,.,.,.,8515,"santol, kechapi",Sandoricum,koetjape,.,.,SAKO4,U,"P, U",U,U,.,P,.,.
MSL,.,.,.,8518,sandalwood,Santalum,album,.,.,SAAL16,U,"P, U",U,U,.,P,.,.
MSL,.,.,.,8516,coastal sandalwood,Santalum,ellipticum,.,.,SAEL2,U,"P, U",U,U,.,P,.,.
MSL,.,.,.,8517,forest sandalwood,Santalum,freycinetianum,.,.,SAFR4,U,"P, U",U,U,.,P,.,.
MSL,.,.,.,8521,Haleakala sandalwood,Santalum,haleakalae,.,.,SAHA3,U,"P, U",U,U,.,P,.,.
MSL,.,.,.,8522,mountain sandalwood,Santalum,paniculatum,.,.,SAPA7,U,"P, U",U,U,.,P,.,.
MSL,.,.,.,8525,willowleaf sandalwood,Santalum,salicifolium,.,.,SASA8,U,"P, U",U,U,.,P,.,.
MSL,.,.,.,8528,lonomea,Sapindus,oahuense,.,.,SAOA3,U,"P, U",U,U,.,P,.,.
MSL,.,.,.,919,western soapberry,Sapindus,saponaria,drummondii,.,SASAD,"R, U","PNWS, U",U,"R, U",.,.,.,P2
MSL,.,.,.,8529,wingleaf soapberry,Sapindus,saponaria,.,.,SASA4,U,"P, U",U,"C, U",C,P,.,.
MSL,.,.,.,8532,vitiensis,Sapindus,vitiensis,.,.,SAVI17,U,"P, U",U,U,.,P,.,.
MSL,.,.,.,8533,gumtree,Sapium,glandulosum,.,.,SAGL5,U,U,U,"C, U",C,.,.,.
MSL,.,.,.,8535,hinchahuevos,Sapium,laurifolium,.,.,SALA25,U,U,U,"C, U",C,.,.,.
MSL,.,.,.,8536,milktree,Sapium,laurocerasus,.,.,SALA8,U,U,U,"C, U",C,.,.,.
MSL,.,.,.,8544,uunu,Sarcopygme,pacifica,.,.,SAPA35,U,"P, U",U,U,.,P,.,.
MSL,.,.,.,931,sassafras,Sassafras,albidum,.,.,SAAL5,"R, U","PNWS, U","R, U","R, U",.,.,.,P2
MSL,.,.,.,8546,amansa guapo,Savia,sessiliflora,.,.,SASE6,U,U,U,"C, U",C,.,.,.
MSL,.,.,.,8554,Florida boxwood,Schaefferia,frutescens,.,.,SCFR,U,U,U,"C, U",C,.,.,.
MSL,.,.,.,888,"octopus tree, schefflera",Schefflera,actinophylla,.,.,SCAC2,"R, U","P, U",U,"R, C, U",C,P,.,P2
MSL,.,.,.,8557,yuquilla,Schefflera,gleasonii,.,.,SCGL6,U,U,U,"C, U",C,.,.,.
MSL,.,.,.,8553,Schefflera kraemeri,Schefflera,kraemeri,.,.,SCKR2,U,"P, U",U,U,.,P,.,.
MSL,.,.,.,8558,matchwood,Schefflera,morototonii,.,.,SCMO10,U,U,U,"C, U",C,.,.,.
MSL,.,.,.,8559,samoensis,Schefflera,samoensis,.,.,SCSA10,U,"P, U",U,U,.,P,.,.
MSL,.,.,.,8561,Peruvian peppertree,Schinus,molle,.,.,SCMO,U,"P, U",U,U,.,P,U,.
MSL,IOS,.,.,8563,Brazilian peppertree,Schinus,terebinthifolius,.,.,SCTE,U,"P, U",U,"C, U",C,P,.,.
MSL,.,.,.,8565,Brazilian firetree,Schizolobium,parahybum,.,.,SCPA23,U,U,U,"C, U",C,.,.,.
MSL,.,.,.,8567,lac tree,Schleichera,oleosa,.,.,SCOL3,U,U,U,"C, U",C,.,.,.
MSL,.,.,.,7564,Schleinitzia fosbergii,Schleinitzia,fosbergii,.,.,SCFO2,U,"P, U",U,U,.,P,.,.
MSL,.,.,.,8571,arana,Schoepfia,arenaria,.,.,SCAR2,U,U,U,"C, U",C,.,.,.
MSL,.,.,.,8572,white beefwood,Schoepfia,obovata,.,.,SCOB,U,U,U,"C, U",C,.,.,.
MSL,.,.,.,8573,gulf graytwig,Schoepfia,schreberi,.,.,SCSC3,U,U,U,"C, U",C,.,.,.
MSL,.,.,.,8577,kuat,Scyphiphora,hydrophyllacea,.,.,SCHY5,U,"P, U",U,U,.,P,.,.
MSL,.,.,.,8583,poumuli,Securinega,flexuosa,.,.,SEFL9,U,"P, U",U,U,.,P,.,.
MSL,.,.,.,8585,"poison tree, panew",Semecarpus,kraemeri,.,.,SEKR3,U,"P, U",U,U,.,P,.,.
MSL,.,.,.,8586,tonget,Semecarpus,venenosa,.,.,SEVE4,U,"P, U",U,U,.,P,.,.
MSL,.,.,.,8588,emperor's candlesticks,Senna,alata,.,.,SEAL4,U,"P, U",U,"C, U",C,P,.,.
MSL,IOS,.,.,8589,flor de San Jose,Senna,atomaria,.,.,SEAT3,U,U,U,"C, U",C,.,.,.
MSL,.,.,.,8590,Gaudichauds senna,Senna,gaudichaudii,.,.,SEGA2,U,"P, U",U,U,.,P,.,.
MSL,.,.,.,8591,false sicklepod,Senna,multijuga,.,.,SEMU5,U,"P, U",U,"C, U",C,P,.,.
MSL,IOS,.,.,8592,valamuerto,Senna,pendula,.,.,SEPE4,U,"P, U",U,U,.,P,.,.
MSL,.,.,.,8594,retama prieta,Senna,polyphylla,.,.,SEPO5,U,U,U,"C, U",C,.,.,.
MSL,.,.,.,8595,senna,Senna,septemtrionalis,.,.,SESE13,U,"P, U",U,U,.,P,.,.
MSL,.,.,.,8596,Siamese cassia,Senna,siamea,.,.,SESI3,U,"P, U",U,"C, U",C,P,.,.
MSL,.,.,.,8597,casia amarilla,Senna,spectabilis,.,.,SESP9,U,U,U,"C, U",C,.,.,.
MSL,.,.,.,8598,senna,Senna,spp.,.,.,SENNA,U,"P, U",U,U,.,P,.,.
MSL,.,.,.,8599,Senna sulfurea,Senna,sulfurea,.,.,SESU10,U,"P, U",U,"C, U",C,P,.,.
MSL,.,.,.,8600,glossy shower,Senna,surattensis,.,.,SESU4,U,"P, U",U,"C, U",C,P,.,.
MSL,.,.,.,211,redwood,Sequoia,sempervirens,.,.,SESE3,"R, U","PNWS, P, U","R, U",U,.,P,.,P2
MSL,.,.,.,212,giant sequoia,Sequoiadendron,giganteum,.,.,SEGI2,"R, U","PNWS, U","R, U",U,.,.,.,P2
MSL,.,.,.,8601,ukall,Serianthes,kanehirae,.,.,SEKA2,U,"P, U",U,U,.,P,.,.
MSL,.,.,.,8603,"hayun lago, trongkon guafi",Serianthes,nelsonii,.,.,SENE9,U,"P, U",U,U,.,P,.,.
MSL,.,.,.,8605,vegetable hummingbird,Sesbania,grandiflora,.,.,SEGR5,U,"P, U",U,"C, U",C,P,.,.
MSL,.,.,.,8606,Egyptian riverhemp,Sesbania,sesban,.,.,SESE8,U,"P, U",U,U,.,P,.,.
MSL,.,.,.,8608,Shirakiopsis indica,Shirakiopsis,indica,.,.,SHIN,U,"P, U",U,U,.,P,.,.
MSL,.,.,.,8612,saffron plum,Sideroxylon,celastrinum,.,.,SICE2,U,U,U,U,.,.,U,.
MSL,.,.,.,8611,espejuelo,Sideroxylon,cubense,.,.,SICU7,U,U,U,"C, U",C,.,.,.
MSL,.,.,.,890,false mastic,Sideroxylon,foetidissimum,.,.,SIFO,"R, U",U,U,"R, C, U",C,.,.,P2
MSL,.,.,.,8618,Tamaulipan Coma,Sideroxylon,laetevirens,.,.,SILA4,U,U,U,U,.,.,U,.
MSL,.,.,.,381,"chittamwood, gum bumelia",Sideroxylon,lanuginosum,.,lanuginosum,SILAL3,"R, U","PNWS, U",U,"R, U",.,.,.,P2
MSL,.,.,.,8615,buckthorn bully,Sideroxylon,lycioides,.,.,SILY,U,U,U,U,.,.,U,.
MSL,.,.,.,8613,breakbill,Sideroxylon,obovatum,.,.,SIOB,U,U,U,"C, U",C,.,.,.
MSL,.,.,.,8621,Bully tree,Sideroxylon,persimile,.,.,SIPE11,.,.,.,.,.,.,.,.
MSL,.,.,.,8614,Puerto Rico bully,Sideroxylon,portoricense,.,.,SIPO3,U,U,U,"C, U",C,.,.,.
MSL,.,.,.,891,"white bully, willow bustic",Sideroxylon,salicifolium,.,.,SISA6,"R, U",U,U,"R, C, U",C,.,.,P2
MSL,.,.,.,8616,tough bully,Sideroxylon,tenax,.,.,SITE2,U,U,U,U,.,.,U,.
MSL,.,.,.,895,paradisetree,Simarouba,glauca,.,.,SIGL3,"R, U",U,U,"R, U",.,.,.,P2
MSL,.,.,.,8617,simarouba,Simarouba,spp.,.,.,SIMAR,U,U,U,"C, U",C,.,.,.
MSL,.,.,.,8619,aceitillo falso,Simarouba,tulae,.,.,SITU,U,U,U,"C, U",C,.,.,.
MSL,.,.,.,8620,hoja menuda,Siphoneugena,densiflora,.,.,SIDE6,U,U,U,"C, U",C,.,.,.
MSL,.,.,.,8623,motillo,Sloanea,amygdalina,.,.,SLAM,U,U,U,"C, U",C,.,.,.
MSL,.,.,.,8624,bullwood,Sloanea,berteriana,.,.,SLBE,U,U,U,"C, U",C,.,.,.
MSL,.,.,.,8622,bullwood,Sloanea,spp.,.,.,SLOAN,U,U,U,"C, U",C,.,.,.
MSL,IOS,.,.,8628,American black nightshade,Solanum,americanum,.,.,SOAM,U,"P, U",U,U,.,P,.,.
MSL,IOS,.,.,8626,Solanum bahamense,Solanum,bahamense,.,.,SOBAB,U,U,U,"C, U",C,.,.,.
MSL,IOS,.,.,8627,mullein nightshade,Solanum,donianum,.,.,SODO3,U,U,U,"C, U",C,.,.,.
MSL,IOS,.,.,8629,potatotree,Solanum,erianthum,.,.,SOER2,U,U,U,"C, U",C,.,.,.
MSL,.,8,.,8631,earleaf nightshade,Solanum,mauritianum,.,.,SOMA3,U,"P, U",U,U,.,P,.,.
MSL,.,.,.,8632,forest nightshade,Solanum,nudum,.,.,SONU4,U,U,U,"C, U",C,.,.,.
MSL,.,.,.,8633,cakalaka berry,Solanum,polygamum,.,.,SOPO,U,U,U,"C, U",C,.,.,.
MSL,.,.,.,8634,tabacon aspero,Solanum,rugosum,.,.,SORU,U,U,U,"C, U",C,.,.,.
MSL,.,.,.,8636,turkey berry,Solanum,torvum,.,.,SOTO4,U,"P, U",U,"C, U",C,P,.,.
MSL,.,.,.,8639,mangrove,Sonneratia,alba,.,.,SOAL10,U,"P, U",U,U,.,P,.,.
MSL,.,.,.,870,Texas sophora,Sophora,affinis,.,.,SOAF,"R, U",U,U,"R, U",.,.,.,P2
MSL,.,.,.,8641,mamani,Sophora,chrysophylla,.,.,SOCH,U,"P, U",U,U,.,P,.,.
MSL,.,.,.,8648,mescal bean,Sophora,secundiflora,.,.,SOSE3,U,U,U,U,.,.,U,.
MSL,IOS,.,.,8643,silver bush,Sophora,tomentosa,.,.,SOTO3,U,"P, U",U,U,.,P,.,.
MSL,.,.,.,935,American mountain-ash,Sorbus,americana,.,.,SOAM3,"R, U","PNWS, U",U,"R, U",.,.,.,P2
MSL,.,.,.,936,European mountain-ash,Sorbus,aucuparia,.,.,SOAU,"R, U","PNWS, U","R, U","R, U",.,.,.,P2
MSL,.,.,.,937,northern mountain-ash,Sorbus,decora,.,.,SODE3,"R, U","PNWS, U","R, U","R, U",.,.,.,P2
MSL,.,.,.,8660,maras,Soulamea,amara,.,.,SOAM2,U,"P, U",U,U,.,P,.,.
MSL,.,.,.,8644,African tuliptree,Spathodea,campanulata,.,.,SPCA2,U,"P, U",U,"C, U",C,P,.,.
MSL,.,.,.,8646,Spiraeanthemum samoense,Spiraeanthemum,samoense,.,.,SPSA7,U,"P, U",U,U,.,P,.,.
MSL,.,.,.,8649,Spondias dulcis,Spondias,dulcis,.,.,SPDU3,U,"P, U",U,"C, U",C,P,.,.
MSL,.,.,.,8650,yellow mombin,Spondias,mombin,.,.,SPMO,U,"P, U",U,"C, U",C,P,.,.
MSL,.,.,.,8656,titmel,Spondias,pinnata,.,.,SPPI4,U,"P, U",U,U,.,P,.,.
MSL,.,.,.,8652,purple mombin,Spondias,purpurea,.,.,SPPU,U,U,U,"C, U",C,.,.,.
MSL,.,.,.,8654,cobana negra,Stahlia,monosperma,.,.,STMO,U,U,U,"C, U",C,.,.,.
MSL,.,.,.,8655,ngmui,Stemonurus,ammui,.,.,STAM10,U,"P, U",U,U,.,P,.,.
MSL,.,.,.,8664,Panama tree,Sterculia,apetala,.,.,STAP,U,U,U,"C, U",C,.,.,.
MSL,.,.,.,8665,fanaio,Sterculia,fanaiho,.,.,STFA5,U,"P, U",U,U,.,P,.,.
MSL,.,.,.,8666,hazel sterculia,Sterculia,foetida,.,.,STFO2,U,U,U,"C, U",C,.,.,.
MSL,.,.,.,8667,Sterculia palauensis,Sterculia,palauensis,.,.,STPA20,U,"P, U",U,U,.,P,.,.
MSL,.,.,.,8868,Sterculia ponapensis,Sterculia,ponapensis,.,.,STPO10,U,"P, U",U,U,.,P,.,.
MSL,.,.,.,8675,Stewartia,Stewartia,koreana,.,.,STKO2,U,U,U,U,.,.,U,.
MSL,.,.,.,8669,anthropophagorum,Streblus,anthropophagorum,.,.,STAN9,U,"P, U",U,U,.,P,.,.
MSL,.,.,.,8670,Hawaii roughbush,Streblus,pendulinus,.,.,STPE3,U,"P, U",U,U,.,P,.,.
MSL,.,.,.,8647,Japanese pagoda tree,Styphnolobium,japonicum,.,.,STJA9,U,U,U,U,.,.,U,.
MSL,.,.,.,8674,palo de jazmin,Styrax,portoricensis,.,.,STPO3,U,U,U,"C, U",C,.,.,.
MSL,IOS,.,.,8676,bay cedar,Suriana,maritima,.,.,SUMA2,U,"P, U",U,"C, U",C,P,.,.
MSL,.,.,.,8679,Honduras mahogany,Swietenia,macrophylla,.,.,SWMA,U,"P, U",U,"C, U",C,P,.,.
MSL,.,.,.,940,West Indian mahogany,Swietenia,mahagoni,.,.,SWMA2,"R, U","P, U",U,"R, C, U",C,P,.,P2
MSL,.,.,.,8678,mahogany,Swietenia,spp.,.,.,SWIET,U,"P, U",U,"C, U",C,P,.,.
MSL,.,.,.,8686,queen palm,Syagrus,romanzoffiana,.,.,SYRO4,U,U,U,U,.,.,U,.
MSL,.,.,.,8683,nispero cimarron,Symplocos,lanata,.,.,SYLA2,U,U,U,"C, U",C,.,.,.
MSL,.,.,.,8684,Martinique sweetleaf,Symplocos,martinicensis,.,.,SYMA,U,U,U,"C, U",C,.,.,.
MSL,.,.,.,8685,aceitunilla,Symplocos,micrantha,.,.,SYMI3,U,U,U,"C, U",C,.,.,.
MSL,.,.,.,8687,"chebtui, ebtui",Symplocos,racemosa,.,.,SYRA6,U,"P, U",U,U,.,P,.,.
MSL,.,.,.,8689,turpentine tree,Syncarpia,glomulifera,.,.,SYGL,U,"P, U",U,U,.,P,.,.
MSL,.,.,.,8691,miraculous berry,Synsepalum,dulcificum,.,.,SYDU,U,"P, U",U,U,.,P,.,.
MSL,.,.,.,7092,Japanese tree lilac,Syringa,reticulata,.,.,SYRE2,U,U,U,U,.,.,U,.
MSL,.,.,.,8694,watery roseapple,Syzygium,aqueum,.,.,SYAQ,U,"P, U",U,U,.,P,.,.
MSL,.,.,.,8695,asi,Syzygium,brevifolium,.,.,SYBR3,U,"P, U",U,U,.,P,.,.
MSL,.,.,.,8696,popona,Syzygium,carolinense,.,.,SYCA4,U,"P, U",U,U,.,P,.,.
MSL,.,.,.,8697,asi vai,Syzygium,clusiifolium,.,.,SYCL,U,"P, U",U,U,.,P,.,.
MSL,.,.,.,896,Java plum,Syzygium,cumini,.,.,SYCU,"R, U","P, U",U,"R, U",.,P,.,P2
MSL,.,.,.,8699,asi vai,Syzygium,dealatum,.,.,SYDE3,U,"P, U",U,U,.,P,.,.
MSL,.,.,.,8698,sea apple,Syzygium,grande,.,.,SYGR2,U,U,U,U,.,.,U,.
MSL,.,.,.,8700,asi,Syzygium,inophylloides,.,.,SYIN2,U,"P, U",U,U,.,P,.,.
MSL,.,.,.,8701,Syzygium jambos,Syzygium,jambos,.,.,SYJA,U,"P, U",U,"C, U",C,P,.,.
MSL,.,.,.,8702,Malaysian apple,Syzygium,malaccense,.,.,SYMA2,U,"P, U",U,"C, U",C,P,.,.
MSL,.,.,.,8707,brush cherry,Syzygium,paniculatum,.,.,SYPA7,U,U,U,U,.,.,U,.
MSL,.,.,.,8703,popona,Syzygium,richii,.,.,SYRI3,U,"P, U",U,U,.,P,.,.
MSL,.,.,.,8704,nonu vao,Syzygium,samarangense,.,.,SYSA3,U,"P, U",U,U,.,P,.,.
MSL,.,.,.,8705,fena vao,Syzygium,samoense,.,.,SYSA6,U,"P, U",U,U,.,P,.,.
MSL,.,.,.,8706,ohia ha,Syzygium,sandwicense,.,.,SYSA,U,"P, U",U,U,.,P,.,.
MSL,.,.,.,8708,syzygium,Syzygium,spp.,.,.,SYZYG,U,"P, U",U,U,.,P,.,.
MSL,.,.,.,7099,luluhut,Syzygium,stelechanthum,.,.,SYST3,U,"P, U",U,U,.,P,.,.
MSL,.,.,.,8709,roble amarillo,Tabebuia,chrysantha,.,.,TACH3,U,U,U,"C, U",C,.,.,.
MSL,.,.,.,8710,primavera,Tabebuia,donnell-smithii,.,.,TADO2,U,U,U,"C, U",C,.,.,.
MSL,.,.,.,8712,roble cimarron,Tabebuia,haemantha,.,.,TAHA,U,U,U,"C, U",C,.,.,.
MSL,.,.,.,8713,white cedar,Tabebuia,heterophylla,.,.,TAHE,U,"P, U",U,"C, U",C,P,.,.
MSL,.,.,.,8714,pink tabebuia,Tabebuia,pallida,.,.,TAPA10,U,"P, U",U,U,.,P,.,.
MSL,.,.,.,8715,roble de sierra,Tabebuia,rigida,.,.,TARI,U,U,U,"C, U",C,.,.,.
MSL,.,.,.,8716,pink trumpet-tree,Tabebuia,rosea,.,.,TARO,U,"P, U",U,"C, U",C,P,.,.
MSL,.,.,.,8717,roble colorado,Tabebuia,schumanniana,.,.,TASC2,U,U,U,"C, U",C,.,.,.
MSL,.,.,.,8719,Tabernaemontana aurantiaca,Tabernaemontana,aurantiaca,.,.,TAAU3,U,"P, U",U,U,.,P,.,.
MSL,.,.,.,8720,milkwood,Tabernaemontana,citrifolia,.,.,TACI,U,U,U,"C, U",C,.,.,.
MSL,.,.,.,8722,Pulu,Tabernaemontana,pandacaqui,.,.,TAPA13,U,"P, U",U,U,.,P,.,.
MSL,.,.,.,8723,Tabernaemontana rotensis,Tabernaemontana,rotensis,.,.,TARO3,U,"P, U",U,U,.,P,.,.
MSL,.,.,.,897,tamarind,Tamarindus,indica,.,.,TAIN2,"R, U","P, U",U,"R, C, U",C,P,.,P2
MSL,.,.,.,8737,manunu,Tarenna,sambucina,.,.,TASA2,U,"P, U",U,U,.,P,.,.
MSL,.,.,.,222,pondcypress,Taxodium,ascendens,.,.,TAAS,"R, U","PNWS, U","R, U","R, U",.,.,.,P2
MSL,.,.,.,221,baldcypress,Taxodium,distichum,.,.,TADI2,"R, U","PNWS, U","R, U","R, U",.,.,.,P2
MSL,.,.,.,223,Montezuma baldcypress,Taxodium,mucronatum,.,.,TAMU,"R, U",U,U,"R, U",.,.,.,P2
MSL,.,.,.,8738,English yew,Taxus,baccata,.,.,TABA80,U,U,U,U,.,.,U,.
MSL,.,.,.,231,Pacific yew,Taxus,brevifolia,.,.,TABR2,"R, U","PNWS, AK, U","R, U",U,.,.,.,P2
MSL,.,.,.,8739,Japanese yew,Taxus,cuspidata,.,.,TACU,U,U,U,U,.,.,U,.
MSL,.,.,.,232,Florida yew,Taxus,floridana,.,.,TAFL,"R, U","PNWS, U","R, U","R, U",.,.,.,P2
MSL,.,.,.,8741,chestnutleaf trumpetbush,Tecoma,castanifolia,.,.,TECA9,U,"P, U",U,U,.,P,.,.
MSL,.,.,.,8743,yellow trumpetbush,Tecoma,stans,.,.,TEST,U,"P, U",U,"C, U",C,P,.,.
MSL,.,.,.,8744,teak,Tectona,grandis,.,.,TEGR,U,"P, U",U,"C, U",C,P,.,.
MSL,.,.,.,8749,kehma,Terminalia,carolinensis,.,.,TECA16,U,"P, U",U,U,.,P,.,.
MSL,.,.,.,8750,tropical almond,Terminalia,catappa,.,.,TECA,U,"P, U",U,"C, U",C,P,.,.
MSL,.,.,.,8751,"esemiich, chesemiich",Terminalia,crassipes,.,.,TECR3,U,"P, U",U,U,.,P,.,.
MSL,.,.,.,8752,"esemiich, chesemiich",Terminalia,edulis,.,.,TEED,U,"P, U",U,U,.,P,.,.
MSL,.,.,.,8754,Ivory Coast almond,Terminalia,ivorensis,.,.,TEIV2,U,U,U,"C, U",C,.,.,.
MSL,.,.,.,8755,tropical almond,Terminalia,kaernbachii,.,.,TEKA4,U,"P, U",U,U,.,P,.,.
MSL,.,.,.,8753,"strand tree, sin",Terminalia,litoralis,.,.,TELI7,U,"P, U",U,U,.,P,.,.
MSL,.,.,.,8756,East Indian almond,Terminalia,myriocarpa,.,.,TEMY,U,"P, U",U,"C, U",C,P,.,.
MSL,.,.,.,8757,Peruvian almond,Terminalia,oblonga,.,.,TEOB,U,U,U,"C, U",C,.,.,.
MSL,.,.,.,8758,malili,Terminalia,richii,.,.,TERI3,U,"P, U",U,U,.,P,.,.
MSL,.,.,.,8759,talie,Terminalia,samoensis,.,.,TESA2,U,"P, U",U,U,.,P,.,.
MSL,.,.,.,8748,tropical almond,Terminalia,spp.,.,.,TERMI,U,"P, U",U,"C, U",C,P,.,.
MSL,.,.,.,8761,superb terminalia,Terminalia,superba,.,.,TESU2,U,U,U,"C, U",C,.,.,.
MSL,.,.,.,8762,saintedwood,Ternstroemia,heptasepala,.,.,TEHE3,U,U,U,"C, U",C,.,.,.
MSL,.,.,.,8763,palo colorado,Ternstroemia,luquillensis,.,.,TELU2,U,U,U,"C, U",C,.,.,.
MSL,.,.,.,8764,copey vera,Ternstroemia,peduncularis,.,.,TEPE,U,U,U,"C, U",C,.,.,.
MSL,.,.,.,8766,mamey de cura,Ternstroemia,stahlii,.,.,TEST3,U,U,U,"C, U",C,.,.,.
MSL,.,.,.,8767,el yunque colorado,Ternstroemia,subsessilis,.,.,TESU,U,U,U,"C, U",C,.,.,.
MSL,.,.,.,8768,masa,Tetragastris,balsamifera,.,.,TEBA,U,U,U,"C, U",C,.,.,.
MSL,.,.,.,8770,Flynnsohe,Tetraplasandra,flynnii,.,.,TEFL5,U,"P, U",U,U,.,P,.,.
MSL,.,.,.,8771,Koolau Rangeohe,Tetraplasandra,gymnocarpa,.,.,TEGY,U,"P, U",U,U,.,P,.,.
MSL,.,.,.,8772,Hawaii ohe,Tetraplasandra,hawaiensis,.,.,TEHA2,U,"P, U",U,U,.,P,.,.
MSL,.,.,.,8773,ohe ohe,Tetraplasandra,kavaiensis,.,.,TEKA3,U,"P, U",U,U,.,P,.,.
MSL,.,.,.,8774,ohe mauka,Tetraplasandra,oahuensis,.,.,TEOA,U,"P, U",U,U,.,P,.,.
MSL,.,.,.,8776,Mt. Waialeale ohe,Tetraplasandra,waialealae,.,.,TEWA,U,"P, U",U,U,.,P,.,.
MSL,.,.,.,8777,ohe kiko ola,Tetraplasandra,waimeae,.,.,TEWA3,U,"P, U",U,U,.,P,.,.
MSL,.,.,.,8778,stinkingfish,Tetrazygia,angustifolia,.,.,TEAN2,U,U,U,"C, U",C,.,.,.
MSL,.,.,.,8779,Florida clover ash,Tetrazygia,bicolor,.,.,TEBI,U,"P, U",U,U,.,P,.,.
MSL,.,.,.,8780,Puerto Rico clover ash,Tetrazygia,biflora,.,.,TEBI2,U,U,U,"C, U",C,.,.,.
MSL,.,.,.,8781,krekre,Tetrazygia,elaeagnoides,.,.,TEEL,U,U,U,"C, U",C,.,.,.
MSL,.,.,.,8783,cenizo,Tetrazygia,urbanii,.,.,TEUR,U,U,U,"C, U",C,.,.,.
MSL,.,.,.,8784,cacao,Theobroma,cacao,.,.,THCA,U,"P, U",U,"C, U",C,P,.,.
MSL,.,.,.,8786,maga,Thespesia,grandiflora,.,.,THGR2,U,U,U,"C, U",C,.,.,.
MSL,.,.,.,8787,Portia tree,Thespesia,populnea,.,.,THPO3,U,"P, U",U,"C, U",C,P,.,.
MSL,.,.,.,8789,luckynut,Thevetia,peruviana,.,.,THPE3,U,"P, U",U,"C, U",C,P,.,.
MSL,.,.,.,8793,ceboruquillo,Thouinia,striata,.,.,THST2,U,U,U,"C, U",C,.,.,.
MSL,.,.,.,8794,Puerto Rico ceboruquillo,Thouinia,striata,portoricensis,.,THSTP,U,U,U,"C, U",C,.,.,.
MSL,.,.,.,913,key thatch palm,Thrinax,morrisii,.,.,THMO4,"R, U",U,U,"R, C, U",C,.,.,P2
MSL,.,.,.,914,Florida thatch palm,Thrinax,radiata,.,.,THRA2,"R, U",U,U,"R, U",.,.,.,P2
MSL,.,.,.,241,northern white-cedar,Thuja,occidentalis,.,.,THOC2,"R, U","PNWS, U","R, U","R, U",.,.,.,P2
MSL,.,.,.,242,western redcedar,Thuja,plicata,.,.,THPL,"R, U","PNWS, AK, U","R, U",U,.,.,.,P2
MSL,.,.,.,8803,Brazilian glorytree,Tibouchina,granulosa,.,.,TIGR3,U,U,U,"C, U",C,.,.,.
MSL,.,.,.,951,American basswood,Tilia,americana,.,.,TIAM,"R, U","PNWS, U","R, U","R, U",.,.,.,P2
MSL,.,.,.,952,white basswood,Tilia,americana,heterophylla,.,TIAMH,"R, U","PNWS, U",U,"R, U",.,.,.,P2
MSL,.,.,.,953,Carolina basswood,Tilia,americana,caroliniana,.,TIAMC,"R, U","PNWS, U",U,"R, U",.,.,.,P2
MSL,.,.,.,8813,littleleaf linden,Tilia,cordata,.,.,TICO2,U,U,U,U,.,.,U,.
MSL,.,.,.,8814,Silver linden,Tilia,tomentosa,.,.,TITO,U,U,U,U,.,.,U,.
MSL,.,.,.,8799,Timonius albus,Timonius,albus,.,.,TIAL2,U,"P, U",U,U,.,P,.,.
MSL,.,.,.,8806,Timonius corymbosus,Timonius,corymbosus,.,.,TICO7,U,"P, U",U,U,.,P,.,.
MSL,.,.,.,8800,.,Timonius,ledermannii,.,.,TILE4,U,"P, U",U,U,.,P,.,.
MSL,.,.,.,8807,Timonius mollis,Timonius,mollis,.,.,TIMO4,U,"P, U",U,U,.,P,.,.
MSL,.,.,.,8801,.,Timonius,ponapensis,.,.,TIPO5,U,"P, U",U,U,.,P,.,.
MSL,.,.,.,8808,Timonius,Timonius,spp.,.,.,TIMON,U,"P, U",U,U,.,P,.,.
MSL,.,.,.,8809,Timonius subauritus,Timonius,subauritus,.,.,TISU3,U,"P, U",U,U,.,P,.,.
MSL,.,.,.,8810,Timonius timon,Timonius,timon,.,.,TITI,U,"P, U",U,U,.,P,.,.
MSL,.,.,.,8815,tipa,Tipuana,tipu,.,.,TITI2,U,U,U,U,.,.,U,.
MSL,.,.,.,8812,Australian redcedar,Toona,ciliata,.,.,TOCI,U,"P, U",U,"C, U",C,P,.,.
MSL,.,.,.,8816,boje,Torralbasia,cuneifolia,.,.,TOCU,U,U,U,"C, U",C,.,.,.
MSL,.,.,.,251,California torreya (nutmeg),Torreya,californica,.,.,TOCA,"R, U","PNWS, U","R, U",U,.,.,.,P2
MSL,.,.,.,252,Florida torreya (nutmeg),Torreya,taxifolia,.,.,TOTA,"R, U","PNWS, U","R, U","R, U",.,.,.,P2
